,DATE DE CLASSEMENT,TYPOLOGIE ÉTABLISSEMENT,CLASSEMENT,CATÉGORIE,MENTION (villages de vacances),NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,SITE INTERNET,TYPE DE SÉJOUR,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION (résidences de tourisme),NOMBRE DE LOGEMENTS (villages de vacances),classement prorogé
151,29/09/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE BATBY,63 avenue de galleben,40140,SOUSTONS,http://www.aubergebatby.fr,0,15,6,0,0,0,non
152,27/03/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE BIENVENUE,104 RUE DE CHOLET,49700,0,www.aubergebienvenue.com,0,31,15,0,0,0,non
153,14/10/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE BOURBONNAISE,2 avenue de Vichy,03270,0,0,0,36,13,0,0,0,non
154,14/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE BRESSANE DE BUELLAS,10 route de Buesle,01310,BUELLAS,0,0,30,13,0,0,0,non
155,21/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE BRETONNE,2 place Duguesclin,56130,0,0,0,22,10,0,0,0,non
156,22/12/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE BUISSONNIÈRE,L'Eglise,38650,0,http://www.buissonniere.fr,0,16,6,0,0,0,non
157,04/11/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE CAMARGUAISE,Départementale 570,13460,0,http://www.aubergecamarguaise.com,0,53,22,0,0,0,non
158,11/03/2024,AUBERGE COLLECTIVE,Auberge collective,0,0,AUBERGE CAP MAURIANA,5 Route de la Grange au Gui,39260,0,0,0,45,34,0,0,0,non
159,15/05/2023,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE CAVALIÈRE DU PONT DES BANNES,route d'Arles,13460,0,http://www.aubergecavaliere.com/,0,160,67,0,0,0,non
160,27/02/2024,AUBERGE COLLECTIVE,Auberge collective,0,0,AUBERGE CENTRE AZUR,149 avenue du nid,83110,0,0,0,101,30,0,0,0,non
161,26/06/2023,AUBERGE COLLECTIVE,Auberge collective,0,0,AUBERGE CENTRE DU BALY,12 rue de Molène,22560,0,0,0,105,26,0,0,0,non
162,24/07/2023,AUBERGE COLLECTIVE,Auberge collective,0,0,AUBERGE CIARUS,7 rue finkmatt,67000,STRASBOURG,https://www.ciarus.com/,0,309,91,0,0,0,non
163,05/03/2024,AUBERGE COLLECTIVE,Auberge collective,0,0,AUBERGE CISN LE SPOT,2B rue de Madrid,44000,NANTES,0,0,184,59,0,0,0,non
164,26/09/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE COCAGNE,Place du Château,30120,AVÈZE,0,0,17,7,0,0,0,non
165,03/08/2023,AUBERGE COLLECTIVE,Auberge collective,0,0,AUBERGE COLLECTIVE ALBA AZURA,alzeto,20144,ZONZA,0,0,14,7,0,0,0,non
166,24/05/2023,AUBERGE COLLECTIVE,Auberge collective,0,0,AUBERGE COLLECTIVE CREF,109 avenue Pierre de Coubertin,53000,LAVAL,https://www.creflaval.net/,0,122,40,0,0,0,non
167,10/05/2023,AUBERGE COLLECTIVE,Auberge collective,0,0,0,20 esplanade Nathalie Sarraute,75018,PARIS 18E ARRONDISSEMENT,0,0,336,103,0,0,0,non
168,09/02/2024,AUBERGE COLLECTIVE,Auberge collective,0,0,AUBERGE COLLECTIVE ROUE D'ESCAMPETTE,La Jonchère,23190,CHAMPAGNAT,https://rouedescampette.ellohaweb.com/,0,15,4,0,0,0,non
169,21/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE CÔTÉ RIVIÈRE,3 rue des capucins,21120,0,0,0,23,10,0,0,0,non
170,03/01/2024,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE D'AILLON ET D'AILLEURS,795 route de la Correrie,73340,0,0,0,34,14,0,0,0,non
171,22/12/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE D'ANDAINES,Route de Bagnoles de l'Orne,61600,LA FERTÉ MACÉ,https://www.aubergeandaines.com/,0,26,13,0,0,0,non
172,21/04/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE D'ARANC ÉVASION,1 Place du Lavoir,01110,ARANC,0,0,33,9,0,0,0,non
173,21/06/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE D'ARGONAY,3 place Arthur Lavy,74370,ARGONAY,0,0,55,22,0,0,0,non
174,17/05/2019,VILLAGE DE VACANCES,2 étoiles,0,0,AUBERGE D+,RUE DU PRAZ,73450,VALLOIRE,0,FORMULE_PENSION,146,0,0,0,35,non
175,22/03/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE BOURGOGNE,route de Dijon,89700,TONNERRE,http://aubergedebourgogne.com,0,64,40,0,0,0,non
176,16/05/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE CARCARILLE,Les gervais,84220,GORDES,http://www.carcarille.com,0,53,20,0,0,0,non
177,07/06/2018,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE DE CHAVANNES,1890 avenue de chalon,39570,COURLANS,0,0,25,11,0,0,0,oui
178,10/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE CLOCHEMERLE,173 rue Gabriel Chevallier,69460,0,https://www.aubergedeclochemerle.fr/fr/,0,20,10,0,0,0,non
179,24/02/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE GERM,Le Village,65240,GERM,0,0,33,12,0,0,0,non
180,02/01/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE L'ALLAGNONETTE,Le Bourg,15500,0,0,0,22,8,0,0,0,non
181,21/06/2021,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE L'EMBARCADÈRE,La Malène,48210,LA MALÈNE,http://aubergedelembarcadere.fr/,0,31,13,0,0,0,non
182,21/06/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE L'ESTANQUET,12 rue du Marché,64240,URT,aubergedelestanquet.com,0,23,10,0,0,0,non
183,01/12/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE L'ETANG,9 route de la Gare,87380,0,https://aubergedeletang.com/,0,31,14,0,0,0,non
184,07/11/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE L'HÉLIX,52 Route Nationale 6,89100,SENS,0,0,20,9,0,0,0,non
185,25/04/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE L'ISARD,Le Village,09800,0,0,0,20,8,0,0,0,non
186,04/05/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE L'OLIVE,129 avenue de la gare,03290,0,0,0,55,17,0,0,0,non
187,12/09/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE L'OMBREE,2 Rue De Bretagne,49520,0,https://www.aubergedelombree.com/,0,14,7,0,0,0,non
188,17/10/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE L'ÎLE,Le bourg,46600,CREYSSE,0,0,38,16,0,0,0,non
189,27/08/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA BELETTE,0,63890,LE MONESTIER,https://www.aubergedelabelette.fr/,0,19,7,0,0,0,non
190,10/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA BONDE,La Bonde,37130,0,https://www.aubergedelabonde.com/,0,34,17,0,0,0,non
191,08/06/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA BRUYÈRE,18 rue du Docteur Barbanneau,85700,POUZAUGES,https://www.hotelbruyerepouzauges.com/,0,65,27,0,0,0,non
192,09/05/2023,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE DE LA CAILLÈRE,36 Route des Montils,41120,0,0,0,68,29,0,0,0,non
193,02/11/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA CASCADE,saint chely du tarn,48210,0,http://aubergecascade.com,0,48,24,0,0,0,non
194,09/05/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA CHAUME DE BALVEURCHE,Chaume de Balveurche,88400,0,www.balveurche.fr,0,37,17,0,0,0,non
195,07/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA COMMANDERIE,2 rue porte brunet,33330,0,https://www.aubergedelacommanderie.com/,0,41,17,0,0,0,non
196,30/11/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA COURONNE,551 route d'Alès,07230,LABLACHÈRE,https://aubergedelacouronne.fr/,0,39,16,0,0,0,non
197,15/12/2022,HÔTEL DE TOURISME,1 étoile,0,0,AUBERGE DE LA CROIX BLANCHE,118 place de l’église,45240,0,0,0,16,7,0,0,0,non
198,22/01/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA CROIX PERRIN,3700 Route de la Croix Perrin,38250,0,0,0,27,9,0,0,0,oui
199,16/04/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA DRANSE,121 route de Pré la Joux,74390,CHÂTEL,www.aubergedeladranse.com,0,37,14,0,0,0,non
200,05/06/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA FONTAINE,Le bourg,46400,AUTOIRE,0,0,22,9,0,0,0,non
201,24/06/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA FORÊT,Forêt De Bonifato,20214,CALENZANA,0,0,11,5,0,0,0,non
202,27/06/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA FORÊT,hameau les cours,38142,AURIS,0,0,30,9,0,0,0,non
203,09/05/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA GABRIÈRE,La Gabrière,36220,LINGÉ,https://www.aubergedelagabriere.com/,0,20,6,0,0,0,non
204,09/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA HARDOUINAIS,Le Bourg,22230,0,https://www.arduen.com/,0,46,16,0,0,0,non
205,18/10/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA MANDRIE,les garennes,19230,BEYSSENAC,0,0,40,20,0,0,0,non
206,27/03/2019,HÔTEL DE TOURISME,1 étoile,0,0,AUBERGE DE LA MARQUISE,4 avenue des Ecuyers,19230,0,0,0,20,9,0,0,0,non
207,10/02/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA MOTTE,2 rue du 8 mai,25500,LES COMBES,0,0,19,7,0,0,0,non
208,11/12/2018,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA NAUZE,fongauffier,24170,SAGELAT,http://www.aubergedelanauze.fr,0,13,6,0,0,0,oui
209,15/07/2020,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA PAILLÈRE,58 rue la Paillère,01350,LAVOURS,www.aubergedelapaillere.fr,0,21,10,0,0,0,non
210,06/01/2020,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA PAIX,3 rue Porte Méane,05100,BRIANÇON,0,0,41,13,0,0,0,non
211,29/09/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA PETITE REINE,route de belvès,24170,0,0,0,152,68,0,0,0,non
212,04/02/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA PLAINE,0,10500,LA ROTHIÈRE,https://www.aubergedelaplaine.fr/,0,35,14,0,0,0,non
213,26/03/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA POIRIE,67 route des Cascades,88460,TENDON,0,0,26,8,0,0,0,non
214,21/10/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA POSTE,141 rue émile Dourdet,87400,0,http://www.aubergedelaposte.fr/,0,16,10,0,0,0,non
215,21/06/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA ROSE,12 place de gennes,49700,0,https://www.aubergedelarose.com/,0,35,15,0,0,0,non
216,27/03/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA ROUTE,9 Route Départementale 1120,19460,NAVES,http://aubergedelaroute19.eresto.net/,0,28,17,0,0,0,non
217,10/11/2022,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE DE LA SOURCE,Chemin du Moulin,14600,0,0,0,40,19,0,0,0,non
218,16/03/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA TOUR,2 rue Marcel Bailly,41320,0,0,0,17,9,0,0,0,non
219,31/07/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA TOUR,168 avenue de Pezenas,34290,VALROS,http://aubergedelatour34.com/,0,32,13,0,0,0,non
220,01/04/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA TOUR,604 rue Vrémontoise,71000,0,0,0,59,24,0,0,0,non
221,06/08/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA TOUR DE BRISON,300 chemin de la Chapelette,07110,SANILHAC,http://www.belinbrison.com/index.php,0,41,14,0,0,0,non
222,18/03/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LA TREILLE,2 rue d'Amboise,37270,0,0,0,18,8,0,0,0,non
223,14/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE LA VIEILLE FERME,58 rue de la République,60880,LE MEUX,0,0,31,14,0,0,0,non
224,14/11/2022,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE DE LA VIEILLE TOUR,Montauban,97190,LE GOSIER,0,0,408,104,0,0,0,non
225,23/12/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE LANOUAILLE,1 place thomas et robert bugeaud,24270,LANOUAILLE,0,0,22,10,0,0,0,non
226,05/02/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE L’ÉTABLE,"185, rue du milieu",64470,MONTORY,0,0,69,29,0,0,0,oui
227,10/08/2020,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE MULSANNE,158 route de Tours,72230,MULSANNE,0,0,107,44,0,0,0,non
228,30/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE NICEY,24 rue Carnot,10100,0,http://www.denicey.com,0,46,23,0,0,0,non
229,28/10/2022,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE DE NOVES,route de châteaurenard,13550,NOVES,http://www.aubergedenoves.com,0,52,23,0,0,0,non
230,09/01/2020,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE REAN,86 route de Redon,35170,BRUZ,0,0,17,8,0,0,0,non
231,29/03/2022,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE DE SAINT REMY,12 boulevard Mirabeau,13210,0,https://www.aubergesaintremy.com/fr/,0,24,10,0,0,0,non
232,09/02/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE SAINT VIANCE,23 rue du Pontel,19240,0,https://aubergesaintviance.eatbu.com,0,12,6,0,0,0,non
233,11/02/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE SAUGRAS,Domaine de Saugras,34380,ARGELLIERS,https://aubergedesaugras.com,0,14,7,0,0,0,non
234,08/07/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE TAVEL,77 route Romaine,30126,TAVEL,0,0,23,10,0,0,0,non
235,12/06/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE TOURNEMIRE,"15, rue Edouard MARTY",15310,TOURNEMIRE,http://aubergedetournemire.com,0,12,5,0,0,0,non
236,19/09/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DE VAL MOURÈZE,56 Route de la Dolomie,34800,MOURÈZE,http://aubergedevalmoureze.com/,0,41,18,0,0,0,non
237,29/03/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DE VIOLAINE,route de Grenoble,05220,0,aubergedeviolaine.com,0,88,36,0,0,0,non
238,22/02/2019,HÔTEL DE TOURISME,1 étoile,0,0,AUBERGE DES AVENIÈRES,8 Place du 11 Novembre 1918,38630,LES AVENIÈRES,0,0,26,9,0,0,0,oui
239,11/03/2020,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES BALASTRES,90 avenue de tarascon,13990,FONTVIEILLE,0,0,20,9,0,0,0,non
240,03/10/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES CHARMILLES,3 rue des Charmilles,17220,0,0,0,43,17,0,0,0,non
241,01/12/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES DEUX SORRU,guagno les bains,20160,POGGIOLO,http://www.hoteldesdeuxsorru.com/,0,40,18,0,0,0,non
242,23/06/2021,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DES GORGES DE LA DIOSAZ,81 route du Mont,74310,SERVOZ,https://www.hoteldesgorges.com/fr/accueil/,0,12,6,0,0,0,non
243,09/05/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DES ISARDS,3 chemin de l'Auberge,64490,AYDIUS,0,0,13,6,0,0,0,non
244,17/10/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES LACS BLEUS,4 Rue du jeu de quille,17270,CLÉRAC,https://www.aubergedeslacsbleus.fr/,0,27,12,0,0,0,non
245,02/11/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES MONTAUDS,bois barbu,38250,0,0,0,30,11,0,0,0,non
246,14/10/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DES MOULINS,2 rue de pontarlier,25110,0,0,0,24,9,0,0,0,non
247,21/09/2021,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES MYRTILLES,Les Gorses,43290,0,0,0,12,5,0,0,0,non
248,04/02/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DES PINS,1391 Chemin du Vieux moulin,83440,TOURRETTES,http://www.aubergedespins.com,0,46,16,0,0,0,non
249,04/01/2019,HÔTEL DE TOURISME,1 étoile,0,0,AUBERGE DES PINS,95 route de Vals,07200,AUBENAS,0,0,19,8,0,0,0,oui
250,14/12/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES POTIERS,17 place de la mairie,45370,0,0,0,32,15,0,0,0,non
251,20/12/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DES PYRÉNÉES,Route De La Mongie,65710,CAMPAN,http://aubergedespyrenees.fr,0,27,11,0,0,0,non
252,14/02/2024,HÔTEL DE TOURISME,1 étoile,0,0,AUBERGE DES REMPARTS,0,53000,LAVAL,http://aubergedesremparts.com,0,17,12,0,0,0,non
253,20/10/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES SALLES,18 rue Sainte Catherine,83630,0,http://aubergedessalles.com/,0,66,30,0,0,0,non
254,01/04/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES SKIEURS,1 route de Lispach,88250,LA BRESSE,0,0,70,24,0,0,0,non
255,07/11/2022,HÔTEL DE TOURISME,5 étoiles,0,0,AUBERGE DES TEMPLIERS,Les Bézards,45290,BOISMORAND,http://www.lestempliers.com,0,42,21,0,0,0,non
256,25/01/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES TROIS CHÂTEAUX,26 grand rue,68420,EGUISHEIM,0,0,20,10,0,0,0,non
257,02/06/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES VIEUX CHÊNES,31 avenue Honoré de Balzac,19360,0,0,0,35,16,0,0,0,non
258,12/11/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DES VIEUX MOULINS BANAUX,18 ROUTE DES MOULINS BANAUX,89190,0,0,0,37,14,0,0,0,non
259,29/03/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DES VOYAJOUEURS,Rue du Chaperon Rouge,56380,MONTENEUF,0,0,31,11,0,0,0,non
260,09/05/2019,HÔTEL DE TOURISME,1 étoile,0,0,AUBERGE DES ÉTANGS,91 rue de la Vallée de l'Authie,62870,ROUSSENT,0,0,22,9,0,0,0,non
261,05/08/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU BACHELARD,Le Village,04400,0,https://aubergedubachelard.com/,0,18,7,0,0,0,non
262,29/10/2020,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE DU BOIS PRIN,69 Chemin de l'Hermine,74400,0,https://boisprin.com/fr/,0,30,10,0,0,0,non
263,14/01/2022,HÔTEL DE TOURISME,5 étoiles,0,0,AUBERGE DU BON LABOUREUR,6 rue du Docteur Bretonneau,37150,CHENONCEAUX,0,0,47,27,0,0,0,non
264,13/07/2021,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU BON VIVANT,1 route de la Mer,66700,0,0,0,23,10,0,0,0,non
265,31/07/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU BOUGNAT,Le bourg,63790,0,www.aubergedubougnat.com,0,11,4,0,0,0,non
266,20/07/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU CAMP ROMAIN,14 rue des basses roches,71150,0,0,0,96,40,0,0,0,non
267,30/11/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU CANAL,8 rue d'abainville,55130,HOUDELAINCOURT,aubergeducanal.com,0,14,7,0,0,0,non
268,23/01/2024,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU CEZALLIER,le bourg,15190,MONTGRELEIX,aubergecezallier.com,0,9,4,0,0,0,non
269,07/02/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU CHASSEUR,1 route de la surie,78490,GROSROUVRE,https://aubergeduchasseur.fr/,0,11,4,0,0,0,non
270,02/10/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU CHATEAU,1 grande rue,78720,0,www.aubergeduchateau.org,0,32,15,0,0,0,non
271,24/10/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU CHEVAL BLANC,1 rue beausoleil,72500,0,http://www.aubergechevalblanc72.com,0,14,6,0,0,0,non
272,17/04/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU CHEVAL BLANC,1 place du Cheval Blanc,41600,0,https://www.aubergeduchevalblanc.com/,0,32,15,0,0,0,non
273,26/09/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU CHEVAL BLANC,11 place de la mairie,52410,CHAMOUILLEY,0,0,31,14,0,0,0,non
274,02/07/2020,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU CHEVAL BLANC,5 place du mail,41300,0,0,0,17,7,0,0,0,non
275,31/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU CHÂTEAU DE JOUX,127 Le Frambourg,25300,0,https://aubergeduchateaujoux.wixsite.com/aubergechateaujoux,0,37,15,0,0,0,non
276,31/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU CLOS NORMAND,22 rue Henry IV,76370,0,https://www.closnormand.fr/,0,28,12,0,0,0,non
277,09/05/2023,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU COCHON D'OR,64 rue des anciens d'afrique du nord,27210,BEUZEVILLE,0,0,9,4,0,0,0,non
278,29/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU COLOMBIER,Route Départementale 231,62340,GUÎNES,https://www.aubergeducolombier.com/,0,17,7,0,0,0,non
279,15/04/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU DESERT,4 place du Clédan,26340,0,0,0,22,9,0,0,0,non
280,17/03/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU FORGERON,17 rue Roger Bouvry,59113,SECLIN,http://www.aubergeduforgeron.com,0,34,17,0,0,0,non
281,20/10/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU FORUM,13/15 rue Jules Verne,44700,ORVAULT,https://www.aubergeduforum.com/,0,80,40,0,0,0,non
282,03/02/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU GRAND DAUPHIN,17 Place Saint Pierre,41220,DHUIZON,0,0,16,7,0,0,0,non
283,05/06/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU GRAND GÎT,8 rue des Chaumelles,25240,0,https://www.aubergedugrandgit.com,0,23,9,0,0,0,non
284,30/03/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU HÉRISSON,5 route des Lacs,39150,0,https://www.herisson.com/,0,34,16,0,0,0,non
285,30/07/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU LAC,5/7 rue du 28 août 1944,10140,0,0,0,43,21,0,0,0,non
286,01/03/2022,HÔTEL DE TOURISME,1 étoile,0,0,AUBERGE DU LAC GENIN,Lac Genin,01130,CHARIX,https://www.lacgenin.fr/,0,7,3,0,0,0,non
287,13/06/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU LION D'OR,2 rue du bac,77730,0,aubergeduliondor77.jimdo.com,0,24,9,0,0,0,non
288,20/05/2022,HÔTEL DE TOURISME,4 étoiles,0,0,AUBERGE DU MANET,61 avenue du Manet,78180,0,http://www.aubergedumanet.com/,0,90,45,0,0,0,non
289,30/05/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU MEHRBÄCHEL,72 Mehrbächel,68550,0,0,0,45,19,0,0,0,non
290,21/03/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU MONTAGNY,490 Route du Pont,74310,LES HOUCHES,https://www.aubergedumontagny.com/fr/accueil/,0,20,8,0,0,0,non
291,30/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU MORGE,3601 route de Lyon,73360,LES ÉCHELLES,https://aubergedumorge.com/,0,14,7,0,0,0,non
292,12/05/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU MOULIN,rue de la combe,48210,0,http://www.aubergedumoulin48.com/,0,25,10,0,0,0,non
293,12/06/2019,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU MOULIN À VENT,23 chemin du moulin à vent,28240,MANOU,aubergedumoulinavent.com,0,16,8,0,0,0,non
294,09/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU PALAIS,4 place du palais,63250,0,https://www.aubergedupalais.com/,0,28,13,0,0,0,non
295,31/05/2023,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU PARC,60 chemin de la fanfarline,13660,ORGON,https://www.aubergeduparc.net/,0,20,8,0,0,0,non
296,11/02/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU PASTEL,Avenue François Mitterand,31560,NAILLOUX,0,0,106,49,0,0,0,non
297,08/12/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU PERAS,"route de nîmes, La bastide",30270,0,https://aubergeduperas.com/,0,21,9,0,0,0,non
298,23/06/2022,HÔTEL DE TOURISME,3 étoiles,0,0,AUBERGE DU POIDS PUBLIC,Route de Toulouse,31540,0,0,0,21,10,0,0,0,non
299,14/11/2022,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU POINT SUBLIME,route départementale 952,04120,ROUGON,0,0,32,13,0,0,0,non
300,05/08/2019,HÔTEL DE TOURISME,2 étoiles,0,0,AUBERGE DU PONT DE L'ALP,Le Pont de l'Alp,05220,0,www.pontdelalp.com,0,14,7,0,0,0,non
